"player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","return_tds","return_tds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","idp_solo","idp_solo_sd","idp_sack","idp_sack_sd","idp_int","idp_int_sd","idp_pd","idp_pd_sd","idp_td","idp_td_sd","draft_year","birthdate","injury_status","injury_details","season_year","week"
"Tramaine Brock","FA","DB","10149","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.2300278745645,11.6794050763355,0.164655052264808,0.212691730406526,1.04540766550523,0.809580705225007,5.30124041811847,5.23316301857284,0,0,2010,1988-08-20,NA,NA,NA,NA
"Mike Hilton","PIT","DB","13414","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7260397830018,3.40358869194478,1.73101265822785,0.743084290961365,1.71094032549729,0.646655314130922,6.45461121157324,6.07502789509146,0,0,2016,1994-03-09,NA,NA,NA,NA
"Brandon Carr","BAL","DB","9188","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.5242509025271,17.9596055195761,0.0475090252707581,0.0896808263236321,1.89072202166065,1.23660456314602,4.19556859205776,5.2943065275316,0,0,2008,1986-05-19,NA,NA,NA,NA
"Brandon Carr","FA","DB","9188","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.5242509025271,17.9596055195761,0.0475090252707581,0.0896808263236321,1.89072202166065,1.23660456314602,4.19556859205776,5.2943065275316,0,0,2008,1986-05-19,NA,NA,NA,NA
"M.J. Stewart","TB","DB","13736","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.8119669876204,10.3944696834422,0,0,0.179917469050894,0.282842712474619,1.70921595598349,2.68700576850888,0,0,2018,1995-09-16,NA,NA,NA,NA
"Dre Kirkpatrick","CIN","DB","10778","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.5450722021661,1.36775815294428,0.240514440433213,0.454009183263387,2.36534296028881,0.580689825732635,7.43032490974729,6.86247724410276,0,0,2012,1989-10-26,"Q","Knee",2019,0
"Dre Kirkpatrick","FA","DB","10778","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.5450722021661,1.36775815294428,0.240514440433213,0.454009183263387,2.36534296028881,0.580689825732635,7.43032490974729,6.86247724410276,0,0,2012,1989-10-26,"Q","Knee",2019,0
"Teez Tabor","FA","DB","13259","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.1728598484848,23.8487180590602,0.0932765151515152,0.10166307232338,0.434659090909091,0.427749517775169,1.6599053030303,1.71816737935341,0,0,2017,1996-01-01,NA,NA,NA,NA
"Tramon Williams","GB","DB","8958","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.367833935018,13.5813701390894,0.225667870036101,0.425983925037252,0.881227436823105,0.22420206580908,3.41940433212996,4.20865645886884,0,0,2006,1983-03-16,NA,NA,NA,NA
"Tramon Williams","FA","DB","8958","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.367833935018,13.5813701390894,0.225667870036101,0.425983925037252,0.881227436823105,0.22420206580908,3.41940433212996,4.20865645886884,0,0,2006,1983-03-16,NA,NA,NA,NA
"Kevin Johnson","BUF","DB","12249","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.4891707317073,11.8394966514651,0.0710731707317073,0.150667116862938,0.436062717770035,0.520834943828627,3.19968641114983,3.56803870352034,0,0,2015,1992-08-05,NA,NA,NA,NA
"Kevin Johnson","CLE","DB","12249","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.4891707317073,11.8394966514651,0.0710731707317073,0.150667116862938,0.436062717770035,0.520834943828627,3.19968641114983,3.56803870352034,0,0,2015,1992-08-05,NA,NA,NA,NA
"Malik Hooker","IND","DB","13228","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.7992055749129,2.3104342227507,0.318682926829268,0.67557191109511,3.0049756097561,1.62438349643959,9.60527526132404,4.97862937730458,0,0,2017,1996-04-02,NA,NA,NA,NA
"Rashaan Gaulden","CAR","DB","13749","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.5759442508711,17.2515251666372,0.0573170731707317,0.121505739405595,0.666662020905923,0.470040002602655,2.48357491289199,3.33032489524438,0,0,2018,1995-01-23,NA,NA,NA,NA
"Rashaan Gaulden","NYG","DB","13749","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.5759442508711,17.2515251666372,0.0573170731707317,0.121505739405595,0.666662020905923,0.470040002602655,2.48357491289199,3.33032489524438,0,0,2018,1995-01-23,NA,NA,NA,NA
"Bryce Callahan","DEN","DB","12506","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.4624691358025,0.254558441227157,1.0857475994513,0.134350288425444,1.86460905349794,0.212132034355964,3.55626886145405,5.57200143574999,0,0,NA,NA,NA,NA,NA,NA
"Jonathan Jones","NE","DB","12988","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.6012545126354,22.5364067236708,0.532093862815885,0.521266543326609,0.698962093862816,1.15106268332811,4.42182310469314,5.92146840126615,0,0,2016,1993-09-20,NA,NA,NA,NA
"Aaron Colvin","HOU","DB","11739","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.5490940766551,13.2854147190467,0.629979094076655,0.489292579063936,0.410843205574913,0.502950763887964,3.77270383275261,3.57266015152456,0,0,2014,1991-10-02,NA,NA,NA,NA
"Aaron Colvin","WAS","DB","11739","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.5490940766551,13.2854147190467,0.629979094076655,0.489292579063936,0.410843205574913,0.502950763887964,3.77270383275261,3.57266015152456,0,0,2014,1991-10-02,NA,NA,NA,NA
"Darian Thompson","DAL","DB","12719","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.0428977272727,21.5542261971445,0.0810037878787879,0.147819803210144,0.436174242424242,0.795952786516162,2.91148674242424,2.84776055682508,0,0,2016,NA,NA,NA,NA,NA
"KWaun Williams","SF","DB","12015","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.6419341563786,27.9802153315517,1,0,0.580288065843621,0.657609306503489,0.139903978052126,0.21920310216783,0,0,NA,NA,NA,NA,NA,NA
"B.W. Webb","CIN","DB","11363","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.6190909090909,21.5427645120714,0.434659090909091,0.427749517775169,0.724024621212121,0.712172421751945,3.13428977272727,3.00779484693287,0,0,2013,1990-05-03,NA,NA,NA,NA
"B.W. Webb","FA","DB","11363","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.6190909090909,21.5427645120714,0.434659090909091,0.427749517775169,0.724024621212121,0.712172421751945,3.13428977272727,3.00779484693287,0,0,2013,1990-05-03,NA,NA,NA,NA
"Nickell Robey","LAR","DB","11501","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.0495336076818,27.6549462122059,0.608079561042524,0.770746391493337,1.17934156378601,1.44249783362056,0.157956104252401,0.247487373415292,0,0,2013,1992-01-17,NA,NA,NA,NA
"Nickell Robey","PHI","DB","11501","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.0495336076818,27.6549462122059,0.608079561042524,0.770746391493337,1.17934156378601,1.44249783362056,0.157956104252401,0.247487373415292,0,0,2013,1992-01-17,NA,NA,NA,NA
"Erik Harris","OAK","DB","12910","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.130615530303,12.7917179670724,0,0,1.36819128787879,0.614708234187051,2.92893939393939,3.2442650972065,0,0,2015,1990-04-02,NA,NA,NA,NA
"Erik Harris","LVR","DB","12910","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.130615530303,12.7917179670724,0,0,1.36819128787879,0.614708234187051,2.92893939393939,3.2442650972065,0,0,2015,1990-04-02,NA,NA,NA,NA
"Mike Ford","DET","DB","14012","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.6614855570839,5.09116882454314,0,0,0,0,0.629711141678129,0.989949493661166,0,0,2018,1995-08-04,NA,NA,NA,NA
"Will Parks","DEN","DB","12835","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.1197530864197,8.2731493398826,0.121851851851852,0.190918830920368,1.58931412894376,0.643467170879758,7.9116598079561,4.5254833995939,0,0,2016,1994-07-29,NA,NA,NA,NA
"Will Parks","PHI","DB","12835","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.1197530864197,8.2731493398826,0.121851851851852,0.190918830920368,1.58931412894376,0.643467170879758,7.9116598079561,4.5254833995939,0,0,2016,1994-07-29,NA,NA,NA,NA
"Isaac Yiadom","DEN","DB","13754","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.3226886145405,26.756920600099,0,0,1.12898491083676,1.36471608769004,0.139903978052126,0.21920310216783,0,0,2018,1996-02-20,NA,NA,NA,NA
"Byron Murphy","ARI","DB","14180","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.2624459930314,16.6068034485283,0.0957351916376307,0.19133778012609,0.910996515679443,1.45646865205679,3.4896724738676,4.69812262298582,0,0,2019,1998-01-18,NA,NA,NA,NA
"Jahleel Addae","HOU","DB","11498","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.3803703703704,18.5191265992757,0.575775034293553,0.664680374315355,0.729218106995885,0.424264068711928,0.38360768175583,0.601040764008565,0,0,2013,1990-01-24,"Q","Knee",2019,0
"Jahleel Addae","FA","DB","11498","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.3803703703704,18.5191265992757,0.575775034293553,0.664680374315355,0.729218106995885,0.424264068711928,0.38360768175583,0.601040764008565,0,0,2013,1990-01-24,"Q","Knee",2019,0
"Ross Cockrell","CAR","DB","11791","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.7706439393939,10.6097499901146,0.186174242424242,0.203006860490863,1.19242424242424,0.774139780608823,3.33536931818182,3.70022196802213,0,0,2014,1991-08-06,NA,NA,NA,NA
"Ross Cockrell","FA","DB","11791","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.7706439393939,10.6097499901146,0.186174242424242,0.203006860490863,1.19242424242424,0.774139780608823,3.33536931818182,3.70022196802213,0,0,2014,1991-08-06,NA,NA,NA,NA
"Nate Hairston","NYJ","DB","13305","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.9460797799175,13.4350288425444,0.495185694635488,0.636396103067893,0.855020632737276,0.0707106781186547,1.88913342503439,2.9698484809835,0,0,2017,1994-06-30,NA,NA,NA,NA
"Matthias Farley","NYJ","DB","12990","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.7588720770289,21.0010714012405,0,0,0.7646492434663,1.20208152801713,2.74374140302613,4.31335136523794,0,0,2016,1992-07-15,NA,NA,NA,NA
"Sidney Jones","PHI","DB","13225","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.7822085048011,5.04167134986008,0.117338820301783,0.183847763108502,0.496433470507545,0.777817459305202,2.38288065843621,3.73352380466497,0,0,2017,NA,NA,NA,NA,NA
"Michael Thomas","NYG","DB","11613","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.9288352272727,9.2831755071404,0.980549242424242,0.416466545668282,1.26368371212121,0.304238225849892,3.41647727272727,3.27645414697716,0,0,2012,1989-03-17,NA,NA,NA,NA
"Michael Thomas","HOU","DB","11613","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.9288352272727,9.2831755071404,0.980549242424242,0.416466545668282,1.26368371212121,0.304238225849892,3.41647727272727,3.27645414697716,0,0,2012,1989-03-17,NA,NA,NA,NA
"Antone Exum","SF","DB","11833","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.9943181818182,14.2628589961683,0.304943181818182,0.405192552415072,0.624327651515152,0.59849822992407,3.11681818181818,3.10672692551103,0,0,2014,1991-02-27,NA,NA,NA,NA
"Antone Exum","FA","DB","11833","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.9943181818182,14.2628589961683,0.304943181818182,0.405192552415072,0.624327651515152,0.59849822992407,3.11681818181818,3.10672692551103,0,0,2014,1991-02-27,NA,NA,NA,NA
"Tavon Wilson","DET","DB","10808","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.6849242424242,9.93278522020642,1.02378787878788,0.542310814733197,0.531448863636364,0.507868635838611,0.893020833333333,1.1770869774561,0,0,2012,1990-03-19,NA,NA,NA,NA
"Tavon Wilson","FA","DB","10808","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.6849242424242,9.93278522020642,1.02378787878788,0.542310814733197,0.531448863636364,0.507868635838611,0.893020833333333,1.1770869774561,0,0,2012,1990-03-19,NA,NA,NA,NA
"Andrew Adams","FA","DB","12998","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.3379642365887,24.1123412384613,0,0,0.854607977991747,1.34350288425444,3.37345254470426,5.3033008588991,0,0,2016,1993-08-28,NA,NA,NA,NA
"Andrew Adams","TB","DB","12998","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.3379642365887,24.1123412384613,0,0,0.854607977991747,1.34350288425444,3.37345254470426,5.3033008588991,0,0,2016,1993-08-28,NA,NA,NA,NA
"Quincy Wilson","IND","DB","13255","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.5686556927298,2.08596500450031,0.392633744855967,0.615182899632296,1.19406035665295,0.304055915910215,2.04440329218107,3.20319371877506,0,0,2017,1996-01-01,NA,NA,NA,NA
"Quincy Wilson","NYJ","DB","13255","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.5686556927298,2.08596500450031,0.392633744855967,0.615182899632296,1.19406035665295,0.304055915910215,2.04440329218107,3.20319371877506,0,0,2017,1996-01-01,NA,NA,NA,NA
"Briean Boddy-Calhoun","FA","DB","12970","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.9779071969697,17.2948333206351,0.0124621212121212,0.0227415081861761,0.182869318181818,0.264710562836628,1.53970643939394,2.5231180701404,0,0,2016,1993-01-21,NA,NA,NA,NA
"Tony Brown","GB","DB","13970","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.4160935350756,3.7476659402887,0,0,0,0,1.70921595598349,2.68700576850888,0,0,2018,1970-01-01,NA,NA,NA,NA
"Tony Brown","CIN","DB","13970","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.4160935350756,3.7476659402887,0,0,0,0,1.70921595598349,2.68700576850888,0,0,2018,1970-01-01,NA,NA,NA,NA
"Greedy Williams","CLE","DB","14177","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.1248222996516,14.7282048207905,0,0,1.60618118466899,2.39808410437471,4.00769337979094,6.94088831037608,0,0,2019,1970-01-01,NA,NA,NA,NA
"Josh Jones","FA","DB","13264","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.0335625859697,22.0617315730203,0.359834938101788,0.565685424949238,0,0,0.854607977991747,1.34350288425444,0,0,2017,1995-01-01,NA,NA,NA,NA
"Josh Jones","JAC","DB","13264","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.0335625859697,22.0617315730203,0.359834938101788,0.565685424949238,0,0,0.854607977991747,1.34350288425444,0,0,2017,1995-01-01,NA,NA,NA,NA
"Marcus Allen","FA","DB","13780","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2077840909091,15.5947118826671,0.0872348484848485,0.159190557303233,0.127736742424242,0.233100458908305,2.37551136363636,2.96961428278507,0,0,2018,1996-08-07,NA,NA,NA,NA
